"","year","consumer_iso3c","exposure","sensitivity","adaptive_capacity","vulnerability","region"
"55",1996,"KGZ",0.354407138291112,0.00075228707745001,0.787108059164492,-0.43194863379593,"Asia"
"56",1996,"KHM",0.22557982820988,0.0795672671242044,0.568920095539816,-0.263773000205731,"Asia"
"57",1996,"KOR",0.292091934112397,0.317081099799308,1.08864479235834,-0.479471758446638,"Asia"
"58",1996,"KWT",0.284237009268846,0.0558881247290432,1.09419688405062,-0.754071750052733,"Asia"
"59",1996,"LAO",0.26108543387252,0.00017748468374679,0.546221849203313,-0.284958930647046,"Asia"
"60",1996,"LBN",0.259552899157419,0.0604436140047238,0.775013449363349,-0.455016936201207,"Asia"
"61",1996,"LKA",0.317675219791884,0.475856861283848,0.896410113297031,-0.102878032221299,"Asia"
"62",1996,"MDV",0.236352789772512,0.821083127429296,0.971403372247186,0.0860325449546229,"Asia"
"63",1996,"MMR",0.250722880935542,0.254036848059334,0.53422602847564,-0.029466299480764,"Asia"
"64",1996,"MNG",0.298638730633723,0.00017248237045689,0.772999483883007,-0.474188270878827,"Asia"
"65",1996,"MYS",0.18780756005097,0.333428907465215,1.1043853817884,-0.583148914272215,"Asia"
"66",1996,"NPL",0.324885799324061,0.00044351734232884,0.637221151299143,-0.311891834632753,"Asia"
"67",1996,"OMN",0.261741053268951,0.190301039959712,0.959876545975532,-0.507834452746868,"Asia"
"68",1996,"PAK",0.444621999164868,0.0203305956453032,0.544299463881351,-0.0793468690711802,"Asia"
"69",1996,"PHL",0.218426561766017,0.314080493770875,0.807920658397426,-0.275413602860534,"Asia"
"70",1996,"SAU",0.238811751755508,0.0499378965504855,0.838396036610578,-0.549646388304585,"Asia"
"71",1996,"THA",0.262057556494552,0.322218817360125,1.07882770638269,-0.494551332528016,"Asia"
"72",1996,"TKM",0.30181614675056,0.00071828888976204,0.56437532591206,-0.261840890271738,"Asia"
"73",1996,"UZB",0.352429335475374,0.0002806552485446,0.557468670177203,-0.204758679453284,"Asia"
"74",1996,"VNM",0.0661544358337547,0.248548736907395,0.852651465899604,-0.537948293158454,"Asia"
"75",1996,"YEM",0.263722594375543,0.167205119941008,0.480522701225147,-0.0495949869085959,"Asia"
"76",1996,"AFG",0.28183331827961,0.00015368648310684,0.338065742961921,-0.0560787381992047,"Asia"
"77",1996,"PRK",0.278024866559768,0.395859821280415,0.875264951150429,-0.201380263310245,"Asia"
"78",1996,"ALB",0.282364819633374,0.00486773540441793,0.724241328000514,-0.437008772962722,"Europe"
"79",1996,"AUT",0.265596956155941,0.0375105793881948,1.35453747798827,-1.05142994244413,"Europe"
"80",1996,"BGR",0.317616885752999,0.00696310552216274,0.87973482474427,-0.555154833469109,"Europe"
"81",1996,"BIH",0.229647630153637,0.00156933681581514,0.747740626676417,-0.516523659706965,"Europe"
"82",1996,"BLR",0.483073493566951,0.0278123007890598,0.8014731175491,-0.290587323193089,"Europe"
"83",1996,"CHE",0.282906421914335,0.047437378967407,1.50308834233478,-1.17274454145304,"Europe"
"84",1996,"CYP",0.311781556596351,0.0912026039098487,1.26300862930287,-0.860024468796674,"Europe"
"85",1996,"CZE",0.250759316114393,0.0417634643299053,1.15184397028233,-0.859321189838035,"Europe"
"86",1996,"DEU",0.301921471839847,0.0635687677921451,1.31871653061237,-0.953226290980378,"Europe"
"87",1996,"DNK",0.38840772815783,0.101966617254846,1.41175091645447,-0.921376571041796,"Europe"
"88",1996,"ESP",0.272550175072393,0.142640030634596,1.21867051571885,-0.803480310011859,"Europe"
"89",1996,"EST",0.397469280055565,0.0796296234343024,1.1088070268526,-0.631708123362731,"Europe"
"90",1996,"FIN",0.329521871961471,0.105752585224687,1.33849914859463,-0.903224691408476,"Europe"
"91",1996,"FRA",0.255865049205136,0.0693080475242321,1.26215607571455,-0.936982978985178,"Europe"
"92",1996,"GBR",0.398293411462682,0.0798829482954427,1.32887216161044,-0.850695801852312,"Europe"
"93",1996,"GRC",0.286121715305481,0.0923162795248478,1.13549074728418,-0.757052752453847,"Europe"
"94",1996,"HRV",0.156091961605469,0.0323962856080104,0.879691560468805,-0.691203313255325,"Europe"
"95",1996,"HUN",0.250149876609633,0.016135712938675,1.08662498828971,-0.8203393987414,"Europe"
"96",1996,"IRL",0.398091080077756,0.0667703946202833,1.36254817501806,-0.897686700320025,"Europe"
"97",1996,"ISL",0.622214506534171,0.298231335749565,1.41672412825228,-0.49627828596854,"Europe"
"98",1996,"ITA",0.263485135129001,0.0743513070645421,1.17023609626688,-0.832399654073333,"Europe"
"99",1996,"LTU",0.309820270453751,0.179606050218245,1.04970038640547,-0.560274065733471,"Europe"
"100",1996,"LVA",0.362077521777816,0.16138400451737,1.00439648396685,-0.48093495767166,"Europe"
"101",1996,"MDA",0.376674847956765,0.0296829298762812,0.883733272148267,-0.47737549431522,"Europe"
"102",1996,"MKD",0.238178361931755,0.0352379547640112,0.76260320803247,-0.489186891336704,"Europe"
"103",1996,"MLT",0.149992830831972,0.104191663859933,1.24318421002301,-0.988999715331101,"Europe"
"104",1996,"NLD",0.438713399319136,0.0650134745403771,1.45221754363364,-0.948490669774124,"Europe"
"105",1996,"NOR",0.464365866522015,0.232707122509592,1.44042754449527,-0.743354555463659,"Europe"
"106",1996,"POL",0.304658665937811,0.0750607156432802,1.04464631621321,-0.664926934632122,"Europe"
"107",1996,"PRT",0.446418999573857,0.219592118542932,1.22585004517299,-0.559838927056205,"Europe"
"108",1996,"ROU",0.236982707766572,0.0114250906136162,0.828693789008073,-0.580285990627885,"Europe"
"109",1996,"RUS",0.52474116078243,0.140295814910112,0.737787316181845,-0.0727503404893033,"Europe"
"110",1996,"SVK",0.266599977527438,0.0521062410217947,1.05183760865792,-0.733131390108689,"Europe"
"111",1996,"SVN",0.222329903129343,0.0280673529853879,1.20586057995664,-0.955463323841908,"Europe"
"112",1996,"SWE",0.409981430716549,0.107927865752195,1.41079267922367,-0.89288338275493,"Europe"
"113",1996,"UKR",0.271617449665734,0.0835151226472833,0.735360611085765,-0.380228038772747,"Europe"
"114",1996,"ATG",0.946897647796513,0.189807238533682,1.27269908267544,-0.135994196345247,"North America"
"115",1996,"BHS",0.261669404705673,0.138211326039349,1.26373717394172,-0.863856443196694,"North America"
"116",1996,"BLZ",0.152367433445762,0.106827299824409,0.890649720388947,-0.631454987118777,"North America"
"117",1996,"BRB",0.395805175060942,0.190863993811891,1.39525619088584,-0.808587022013003,"North America"
"118",1996,"CAN",0.692816387217058,0.0934854040292841,1.35088119610169,-0.564579404855351,"North America"
"119",1996,"CRI",0.221104573925696,0.0299627528596641,1.01783786870856,-0.766770541923197,"North America"
"120",1996,"CUB",0.248899475189552,0.0921755284682865,0.650154799098262,-0.309079795440424,"North America"
"121",1996,"DMA",1,0.188594376215582,1.19252039086068,-0.00392601464509457,"North America"
"122",1996,"DOM",0.688470472002758,0.0892207853633355,0.767316078334551,0.0103751790315427,"North America"
"123",1996,"GRD",0.847724641829235,0.245781482814098,1.12517336311202,-0.0316672384686827,"North America"
"124",1996,"GTM",0.157444723109914,0.00548783876912147,0.598792358129447,-0.435859796250411,"North America"
"125",1996,"HND",0.178921778384856,0.0494424284082075,0.668276100428751,-0.439911893635687,"North America"
"126",1996,"HTI",0.92041077886477,0.0899902475713204,0.456435834995348,0.553965191440742,"North America"
"127",1996,"JAM",0.41678834056791,0.142677802599693,0.93047719126867,-0.371011048101067,"North America"
"128",1996,"KNA",0.173406082783262,0.22744029443409,1.05555639677218,-0.654710019554826,"North America"
"129",1996,"LCA",0.621534799613889,0.141192304358955,1.09579983015905,-0.333072726186206,"North America"
"130",1996,"MEX",0.237436126440581,0.0887592375933106,0.808254650594005,-0.482059286560113,"North America"
"131",1996,"NIC",0.273973007848647,0.0267892415860973,0.654260861169895,-0.35349861173515,"North America"
"132",1996,"PAN",0.246033671981195,0.128751676999454,1.00689445970996,-0.632109110729308,"North America"
"133",1996,"SLV",0.21772912444119,0.0256714480610849,0.620325566565687,-0.376924994063413,"North America"
"134",1996,"TTO",0.672995431811202,0.0921092215148129,1.05616591644412,-0.291061263118103,"North America"
"135",1996,"USA",0.316555151971675,0.0580885094328612,1.29693941689373,-0.922295755489193,"North America"
"136",1996,"VCT",0.964647566701816,0.120347924964905,1.10496041684495,-0.0199649251782243,"North America"
"137",1996,"AUS",0.273534468446349,0.0556392325884376,1.32445224766771,-0.995278546632926,"Oceania"
"138",1996,"FJI",0.338852222159869,0.150764226115903,0.918829525092268,-0.429213076816496,"Oceania"
"139",1996,"KIR",0.281975544609967,0.628014495379321,0.84541050325211,0.0645795367371775,"Oceania"
"140",1996,"NZL",0.259099317397762,0.0686607834491408,1.32719398108844,-0.999433880241534,"Oceania"
"141",1996,"SLB",0.372702638224271,0.721218517551571,0.960940801132045,0.132980354643796,"Oceania"
"142",1996,"VUT",0.255059073268668,0.357792269682601,0.911760153526107,-0.298908810574838,"Oceania"
"143",1996,"WSM",0.241197291793065,0.363094804972829,1.06770078295494,-0.463408686189051,"Oceania"
"144",1996,"ARG",0.245881899744022,0.0524510729462767,0.925305780741282,-0.626972808050983,"South America"
"145",1996,"BOL",0.302821626316008,0.00254081045138453,0.759657689856355,-0.454295253088963,"South America"
"146",1996,"BRA",0.177002356861036,0.0345892252069492,0.808873858190194,-0.597282276122209,"South America"
"147",1996,"CHL",0.273057117895224,0.100340198193745,1.13018824525287,-0.756790929163901,"South America"
"148",1996,"COL",0.214876687606501,0.0362865936788532,0.734515195637749,-0.483351914352394,"South America"
"149",1996,"ECU",0.230150231929272,0.0864894781368999,0.753736812410496,-0.437097102344323,"South America"
"150",1996,"GUY",0.321248102701969,0.480389080980383,0.886954875130972,-0.0853176914486197,"South America"
"151",1996,"PER",0.276828393072121,0.230581702041153,0.762179524564183,-0.254769429450908,"South America"
"152",1996,"PRY",0.257583447931176,0.00259776452944079,0.721749188413962,-0.461567975953345,"South America"
"153",1996,"SUR",0.489633085029519,0.160468544663723,0.724328174150071,-0.0742265444568284,"South America"
"154",1996,"URY",0.254359160660061,0.0306119122975503,1.02970381513318,-0.744732742175572,"South America"
"155",1996,"VEN",0.289782970643144,0.190055772783432,0.737997602020887,-0.258158858594312,"South America"
"156",1997,"AGO",0.280102822723711,0.262438985558302,0.592558004180419,-0.0500161958984053,"Africa"
"157",1997,"BEN",0.237212101310534,0.103504478968792,0.580696975952523,-0.239980395673196,"Africa"
"158",1997,"BFA",0.179394572935235,0.00262066041630477,0.511931365524917,-0.329916132173377,"Africa"
"159",1997,"CAF",0.197141042606115,0.00103428393086365,0.481214419144143,-0.283039092607165,"Africa"
"160",1997,"CMR",0,0.187530323733708,0.594423972518122,-0.406893648784413,"Africa"
"161",1997,"COG",0.0676508963246194,0.260238444098308,0.617305425791526,-0.289416085368599,"Africa"
"162",1997,"CPV",0.233618023477568,0.277870914271752,0.677642005435885,-0.166153067686565,"Africa"
"163",1997,"DJI",0.297238073260212,0.0408928610734541,0.428422281868839,-0.0902913475351729,"Africa"
"164",1997,"DZA",0.212160796370732,0.0606211571928957,0.602529277385855,-0.329747323822227,"Africa"
"165",1997,"EGY",0.28946813666261,0.0694452273007824,0.569810927557092,-0.210897563593699,"Africa"
"166",1997,"ETH",0.195193959553965,3.7924639987747e-05,0.653426213619495,-0.458194329425543,"Africa"
"167",1997,"GAB",0.0978225598052642,0.289602740474412,0.602113284010826,-0.214687983731149,"Africa"
"168",1997,"GHA",0.243953381104357,0.578000311514808,0.676469567859101,0.145484124760064,"Africa"
"169",1997,"GIN",0.209994628556881,0.397932366810281,0.452123457851771,0.155803537515391,"Africa"
"170",1997,"GMB",0.190486658270484,0.593766055815653,0.425256068719954,0.358996645366182,"Africa"
"171",1997,"GNB",0.504009309780835,0.141043983697455,0.478100199907813,0.166953093570477,"Africa"
"172",1997,"KEN",0.243858770130265,0.00544831997864015,0.555975463570524,-0.306668373461619,"Africa"
"173",1997,"LBR",0.222686001092225,0.122687454466204,0.636338164652107,-0.290964709093677,"Africa"
"174",1997,"MAR",0.176356096804321,0.133504197998994,0.613943053011131,-0.304082758207816,"Africa"
"175",1997,"MDG",0.388752203595121,0.110429830733581,0.632908788901171,-0.133726754572469,"Africa"
"176",1997,"MLI",0.183501251708739,8.41196017080846e-05,0.48295656085579,-0.299371189545343,"Africa"
"177",1997,"MOZ",0.294294086734574,0.0461439392002836,0.54393037463055,-0.203492348695692,"Africa"
"178",1997,"MRT",0.0951466614890384,0.0967979328819932,0.495653383753385,-0.303708789382353,"Africa"
"179",1997,"MUS",0.223484479511924,0.173190335904987,0.90830543445226,-0.511630619035349,"Africa"
"180",1997,"MWI",0.341184152831518,7.98982078667277e-05,0.569336340029565,-0.228072288990181,"Africa"
"181",1997,"NER",0.160664969703641,0.0007470539064526,0.4814229094357,-0.320010885825606,"Africa"
"182",1997,"NGA",0.1472304739043,0.229645261445757,0.661751159037972,-0.284875423687916,"Africa"
"183",1997,"RWA",0.257135562541366,0.00152709394062135,0.303578436541027,-0.0449157800590391,"Africa"
"184",1997,"SDN",0.228677910682835,0.00187393123532516,0.364621439301916,-0.134069597383756,"Africa"
"185",1997,"SEN",0.17881724683616,0.462516193198159,0.456052639445435,0.185280800588884,"Africa"
"186",1997,"SLE",0.128321147653459,0.467213256361129,0.376639528761917,0.218894875252671,"Africa"
"187",1997,"STP",0.12545770533882,0.692299797570555,0.404582809963489,0.413174692945886,"Africa"
"188",1997,"TCD",0.104975773402365,0.00192537319642232,0.448174223208659,-0.341273076609872,"Africa"
"189",1997,"TGO",0.172122889247339,0.340541582374405,0.494404037922153,0.0182604336995913,"Africa"
"190",1997,"TUN",0.272153440417142,0.116153847324204,0.740159825404714,-0.351852537663368,"Africa"
"191",1997,"TZA",0.400051142682523,0.0544730449167777,0.569029789495045,-0.114505601895744,"Africa"
"192",1997,"UGA",0.331766608569879,2.88817074948539e-05,0.430836124026087,-0.0990406337487126,"Africa"
"193",1997,"ZAF",0.34153903915782,0.090574003865176,0.625320219161321,-0.193207176138325,"Africa"
"194",1997,"ZMB",0.255704621770395,0.0179806546582154,0.383056766815088,-0.109371490386478,"Africa"
"195",1997,"ZWE",0.326172833671689,0.00033695513568574,0.519258881109707,-0.192749092302332,"Africa"
"196",1997,"ARE",0.309103805450497,0.0990683701615022,1.37977497667891,-0.971602801066911,"Asia"
"197",1997,"ARM",0.405971538802176,0.00241845675495115,0.804275610134949,-0.395885614577822,"Asia"
"198",1997,"AZE",0.328933217314178,0.00185110951339889,0.84004320999859,-0.509258883171013,"Asia"
"199",1997,"BGD",0.251955992413428,0.109290225789382,0.546084582899711,-0.184838364696902,"Asia"
"200",1997,"BRN",0.176267745253581,0.284231745130598,1.00851034926747,-0.548010858883291,"Asia"
"201",1997,"CHN",0.259061399997119,0.0872007236361187,0.873439992059481,-0.527177868426243,"Asia"
"202",1997,"GEO",0.378792814313831,0.0168991192216406,0.832582227567529,-0.436890294032057,"Asia"
"203",1997,"IDN",0.130371856842966,0.39950070444483,0.744714635966535,-0.21484207467874,"Asia"
"204",1997,"IND",0.376503874472023,0.071864890199996,0.562383129316086,-0.114014364644067,"Asia"
"205",1997,"IRN",0.43980541120841,0.0480813797785196,0.54705447436331,-0.0591676833763806,"Asia"
"206",1997,"IRQ",0.198376688571078,0.0281157536078265,0.602750648548541,-0.376258206369637,"Asia"
"207",1997,"ISR",0.260468398832629,0.0480385697176299,0.967914251769114,-0.659407283218855,"Asia"
"208",1997,"JOR",0.205703054851017,0.0406678984180463,0.685159839780408,-0.438788886511344,"Asia"
"209",1997,"JPN",0.296592906849385,0.355536264509849,1.12951973053059,-0.477390559171355,"Asia"
"210",1997,"KAZ",0.454184238468766,0.0072553092199863,0.805285582295585,-0.343846034606832,"Asia"
"211",1997,"KGZ",0.354407138291112,0.0048568744349548,0.814992656158677,-0.45572864343261,"Asia"
"212",1997,"KHM",0.22557982820988,0.0613018456469311,0.674187794054906,-0.387306120198095,"Asia"
"213",1997,"KOR",0.292091934112397,0.311585171780961,0.939268033987764,-0.335590928094406,"Asia"
"214",1997,"KWT",0.284237009268846,0.0458105896958505,1.00211624713427,-0.672068648169572,"Asia"
"215",1997,"LAO",0.26108543387252,0.00030898174599422,0.563620784061815,-0.302226368443301,"Asia"
"216",1997,"LBN",0.259552899157419,0.0612206637355793,0.676698988663762,-0.355925425770764,"Asia"
"217",1997,"LKA",0.317675219791884,0.517563483865202,0.79374886415407,0.0414898395030159,"Asia"
"218",1997,"MDV",0.236352789772512,0.794266118313127,0.745629633366492,0.284989274719148,"Asia"
"219",1997,"MMR",0.250722880935542,0.317598207278906,0.817954961524464,-0.249633873310016,"Asia"
"220",1997,"MNG",0.298638730633723,0.00033839152151779,0.679131140468963,-0.380154018313722,"Asia"
"221",1997,"MYS",0.18780756005097,0.337209871818117,0.997873491892138,-0.472856060023051,"Asia"
"222",1997,"NPL",0.324885799324061,0.00017384760232695,0.484858683599749,-0.159799036673361,"Asia"
"223",1997,"OMN",0.261741053268951,0.201668014670462,0.775944674424526,-0.312535606485113,"Asia"
"224",1997,"PAK",0.444621999164868,0.0212189092526075,0.478877755643233,-0.0130368472257574,"Asia"
"225",1997,"PHL",0.218426561766017,0.311191172359233,0.723876825754778,-0.194259091629528,"Asia"
"226",1997,"SAU",0.238811751755508,0.0527416532481784,0.715747084311636,-0.424193679307949,"Asia"
"227",1997,"THA",0.262057556494552,0.30429153228191,1.00153953670441,-0.435190447927945,"Asia"
"228",1997,"TJK",0.534161692664543,0.00078808760364963,0.677547602487827,-0.142597822219634,"Asia"
"229",1997,"TKM",0.30181614675056,0.00105353023591025,0.677094457326068,-0.374224780339598,"Asia"
"230",1997,"UZB",0.352429335475374,0.00087431177816709,0.662545382143286,-0.309241734889744,"Asia"
"231",1997,"VNM",0.0661544358337547,0.226345832943795,0.918347659192279,-0.62584739041473,"Asia"
"232",1997,"YEM",0.263722594375543,0.174054765566475,0.496395111971548,-0.05861775202953,"Asia"
"233",1997,"AFG",0.28183331827961,3.64269939638462e-06,0.653210413925286,-0.371373452946281,"Asia"
"234",1997,"PRK",0.278024866559768,0.405996869904472,1.5820444745724,-0.898022738108156,"Asia"
"235",1997,"ALB",0.282364819633374,0.00569635947549095,0.792111331506763,-0.504050152397897,"Europe"
"236",1997,"AUT",0.265596956155941,0.0372081437993175,1.07119587668777,-0.768390776732513,"Europe"
"237",1997,"BGR",0.317616885752999,0.0169370938532299,0.816818469357734,-0.482264489751505,"Europe"
"238",1997,"BIH",0.229647630153637,0.00492963096717376,0.848663591134209,-0.614086330013399,"Europe"
"239",1997,"BLR",0.483073493566951,0.0482895410100028,0.904184287267109,-0.372821252690155,"Europe"
"240",1997,"CHE",0.282906421914335,0.0491309703906429,1.27539830478594,-0.943360912480961,"Europe"
"241",1997,"CYP",0.311781556596351,0.0938245307309386,1.07375419163585,-0.668148104308563,"Europe"
"242",1997,"CZE",0.250759316114393,0.0406137278344079,0.959142872051445,-0.667769828102644,"Europe"
"243",1997,"DEU",0.301921471839847,0.0657632206146618,1.03799841399079,-0.670313721536282,"Europe"
"244",1997,"DNK",0.38840772815783,0.112109850345889,1.1493349821159,-0.648817403612177,"Europe"
"245",1997,"ESP",0.272550175072393,0.144473362249412,0.926456359813368,-0.509432822491563,"Europe"
"246",1997,"EST",0.397469280055565,0.08696621817969,1.00257917543412,-0.518143677198862,"Europe"
"247",1997,"FIN",0.329521871961471,0.0997591821009733,1.05444425045648,-0.625163196394037,"Europe"
"248",1997,"FRA",0.255865049205136,0.0691347651171257,0.990357570473053,-0.665357756150791,"Europe"
"249",1997,"GBR",0.398293411462682,0.0839352612639375,1.04436099457292,-0.562132321846298,"Europe"
"250",1997,"GRC",0.286121715305481,0.0955856178787002,0.888316373008696,-0.506609039824515,"Europe"
"251",1997,"HRV",0.156091961605469,0.0306189370336364,0.865203277416861,-0.678492378777755,"Europe"
"252",1997,"HUN",0.250149876609633,0.0184223737344786,0.847789556658556,-0.579217306314444,"Europe"
"253",1997,"IRL",0.398091080077756,0.0767655725896169,1.14658951493229,-0.671732862264921,"Europe"
"254",1997,"ISL",0.622214506534171,0.294780493303989,1.17184131918137,-0.254846319343212,"Europe"
"255",1997,"ITA",0.263485135129001,0.0744092774769283,0.932584696623287,-0.594690284017358,"Europe"
"256",1997,"LTU",0.309820270453751,0.143575255929961,0.918574057922941,-0.465178531539228,"Europe"
"257",1997,"LVA",0.362077521777816,0.139410613366142,0.875182152540081,-0.373694017396123,"Europe"
"258",1997,"MDA",0.376674847956765,0.0311839404244448,0.846328134212094,-0.438469345830884,"Europe"
"259",1997,"MKD",0.238178361931755,0.0314609937483045,0.79816482833501,-0.528525472654951,"Europe"
"260",1997,"MLT",0.149992830831972,0.0983237241892433,1.02479889671216,-0.776482341690944,"Europe"
"261",1997,"NLD",0.438713399319136,0.0592609618056501,1.21326177281736,-0.71528741169257,"Europe"
"262",1997,"NOR",0.464365866522015,0.236819245929109,1.17471758122877,-0.47353246877765,"Europe"
"263",1997,"POL",0.304658665937811,0.0795415652068236,0.823611001231808,-0.439410770087174,"Europe"
"264",1997,"PRT",0.446418999573857,0.214091947383458,0.957833289371648,-0.297322342414333,"Europe"
"265",1997,"ROU",0.236982707766572,0.00977374401539723,0.748105012701886,-0.501348560919917,"Europe"
"266",1997,"RUS",0.52474116078243,0.142617115110905,0.773028397773289,-0.105670121879954,"Europe"
"267",1997,"SVK",0.266599977527438,0.0491359981156606,0.959784470068935,-0.644048494425836,"Europe"
"268",1997,"SVN",0.222329903129343,0.0268891195882846,0.994587468161985,-0.745368445444357,"Europe"
"269",1997,"SWE",0.409981430716549,0.135877899769002,1.13894211193955,-0.593082781453996,"Europe"
"270",1997,"UKR",0.271617449665734,0.076656978090888,0.825337219087228,-0.477062791330606,"Europe"
"271",1997,"ATG",0.946897647796513,0.204548513517974,0.981442174791016,0.170003986523471,"North America"
"272",1997,"BHS",0.261669404705673,0.134866568513933,1.03082556616392,-0.634289592944312,"North America"
"273",1997,"BLZ",0.152367433445762,0.126468029579416,0.735162656590648,-0.456327193565471,"North America"
"274",1997,"BRB",0.395805175060942,0.190225670308222,1.19782997467151,-0.611799129302341,"North America"
"275",1997,"CAN",0.692816387217058,0.091201371443715,1.09294807175169,-0.308930313090919,"North America"
